R,F,M,C
0.27,2,24.98,0.37486965
6.2,2,79.98,0.2453293
5.67,2,23.98,0.25
5.77,5,69.95,0.5
2.0,2,24.98,0.35422570000000003
2.07,2,189.99,0.17535479999999998
6.2,2,79.98,0.2453293
1.53,2,28.98,0.1667094
5.7,2,31.96,0.16666665
12.23,5,355.14,0.15331936
1.4,2,29.98,0.3748957000000001
2.17,2,28.98,0.4427789000000001
2.43,2,22.98,0.37265335
5.77,2,29.98,0.5
12.13,3,22.47,0.24999986667
0.97,2,51.98,0.3096058
3.43,2,76.98,0.20173635
6.5,2,43.98,0.1428936
5.53,3,242.81,0.16333086667000002
5.77,2,24.98,0.5
3.1,5,419.95,0.18583014
5.67,2,62.06,0.15149029999999994
5.77,2,19.98,0.25
6.2,2,79.98,0.2453293
5.77,2,19.98,0.5
0.07,2,82.98,0.2121684
2.47,2,69.98,0.1408495
10.07,2,67.72,0.18899355
9.17,2,63.6,0.16059285
6.3,2,54.97,0.25873275
1.4,3,38.97,0.23612926667
9.9,2,45.33,0.17240070000000002
8.97,2,56.89,0.444429
2.6,2,76.97,0.2235091
2.27,2,189.99,0.17535479999999998
1.77,2,40.98,0.3843928
4.13,2,120.81,0.1704871
5.77,2,27.98,0.5
5.77,3,44.97,0.5
6.47,5,54.95,0.1539646
6.3,2,195.95,0.1898552
5.77,2,49.96,0.43174415
6.8,2,119.97,0.32314190000000004
0.97,2,30.98,0.1667094
5.77,2,35.98,0.5
5.07,2,118.96,0.2157611
7.53,2,75.98,0.2661066
6.93,4,222.77,0.185990375
4.57,2,14.99,0.17364939999999998
0.93,2,23.98,0.354222
6.93,2,61.98,0.23268745
8.77,2,41.98,0.14637715
4.5,2,113.98,0.1429332
5.83,2,102.98,0.24736065
5.2,2,137.05,0.26288940000000005
6.87,2,106.97,0.2249539
1.43,2,114.98,0.1605999
5.03,2,54.98,0.30960165
5.7,2,44.32,0.5
0.57,2,40.98,0.3843928
2.9,2,29.98,0.37258845
10.5,2,31.98,0.2149816
2.1,2,90.49,0.37491235
4.73,2,88.17,0.14363365
6.57,2,44.2,0.3333333
0.27,2,35.98,0.3541312
5.77,4,55.96,0.5
4.5,2,214.98,0.25
2.8,2,14.99,0.4116954
0.4,3,223.96,0.14617096667
1.53,2,118.98,0.16668255
9.8,2,62.92,0.16793629999999998
5.5,2,26.98,0.16511660000000006
6.27,2,85.09,0.1391442
3.43,2,193.97,0.1448701
6.87,2,43.98,0.3588921
2.83,2,89.98,0.17293470000000002
1.67,2,27.98,0.37271495
6.93,2,61.98,0.23268745
5.23,2,149.99,0.14286529999999995
1.8,2,42.97,0.40578245
10.4,2,209.92,0.14710485
3.6,2,41.88,0.22492135
5.77,2,273.98,0.2954274
2.17,2,28.98,0.42437905
5.73,2,44.32,0.15352960000000002
0.23,2,14.98,0.16677785
9.37,2,385.25,0.15874855
2.07,2,111.98,0.1809301
7.67,2,157.88,0.16668429999999998
5.77,4,71.96,0.5
6.4,2,79.99,0.2289377
5.47,2,23.48,0.166785
5.7,8,132.9,0.4375
0.5,2,66.96,0.14744079999999998
6.3,2,74.98,0.22187765
2.9,2,107.49,0.4241164000000001
5.77,2,47.96,0.4286395000000001
5.77,3,54.97,0.5
5.77,2,32.98,0.5
5.2,2,27.58,0.2222068
8.4,2,21.98,0.1539646
0.4,2,39.98,0.363691
1.8,2,39.98,0.3726783
3.6,4,31.93,0.156839475
1.37,2,24.98,0.3304071
9.07,4,100.96,0.269688125
5.7,2,159.98,0.166684
0.13,2,23.98,0.37486595
3.27,2,36.94,0.15120675
5.77,3,52.97,0.5
0.53,2,28.98,0.374892
1.47,2,29.98,0.3748957000000001
5.77,2,14.98,0.25
5.77,3,47.96,0.33333333333
1.47,2,27.98,0.3334921
2.0,2,23.98,0.30970790000000004
0.2,2,24.98,0.330347
6.77,5,197.94,0.1484728
1.47,2,74.98,0.1541404
2.33,2,67.5,0.4117647
6.2,2,79.98,0.2453293
9.63,2,55.98,0.15590745
6.6,2,71.98,0.3077515
0.97,2,51.98,0.36365435
9.7,2,189.98,0.2384961
7.9,2,109.98,0.1461934
6.3,2,47.98,0.28427495
6.83,2,69.98,0.2580832
5.07,2,79.81,0.19950315
3.9,2,79.99,0.20002
7.67,2,61.98,0.16210475
0.3,2,23.98,0.35416785
6.87,2,43.98,0.3588921
6.1,2,47.98,0.3024135
0.33,2,41.88,0.2445969
8.97,3,329.96,0.22445043333
7.8,2,41.94,0.13927285
5.07,2,34.67,0.14865705
3.43,3,259.97,0.1481646
4.37,2,82.98,0.25602715
1.47,2,23.98,0.3335239
2.73,2,122.86,0.2144637
1.8,2,28.98,0.39341675
4.0,2,161.23,0.2574676
0.37,2,48.58,0.20810505
3.6,2,139.98,0.30955425
5.8,2,43.98,0.16670635
5.47,7,162.08,0.33020455714
1.4,2,23.98,0.34892815
6.33,2,30.98,0.15042479999999994
6.23,3,115.97,0.17684876667
6.83,2,187.49,0.2158984
10.43,3,250.65,0.33335990000000004
1.3,2,23.98,0.3097053
7.33,2,36.98,0.14052595
1.03,2,19.98,0.18744785
7.37,2,62.97,0.24284805
5.8,3,239.97,0.166684
5.7,4,77.56,0.5
5.7,2,44.32,0.5
1.3,2,28.98,0.3541939
0.4,2,28.98,0.374892
1.87,2,29.98,0.3748957000000001
5.77,2,34.98,0.5
2.9,2,55.85,0.34742715
10.33,2,21.48,0.1872835
2.37,2,73.97,0.1884688
14.2,3,659.32,0.22425823333
7.4,2,87.96,0.192668
14.53,2,194.98,0.2385599
12.03,3,471.94,0.16366273332999998
0.27,2,23.98,0.35416785
5.77,2,34.98,0.5
5.77,2,35.98,0.5
5.07,2,43.98,0.15120675
2.67,2,199.99,0.3548502
8.97,3,118.86,0.2751436
6.5,2,27.99,0.2265819
1.2,2,23.98,0.40370905
4.8,2,23.98,0.25
5.77,2,29.98,0.5
2.0,2,29.98,0.3748957000000001
10.47,2,174.98,0.2337169
4.53,2,58.65,0.20797865
6.2,2,79.98,0.2453293
5.77,3,59.97,0.1667361
6.2,2,75.97,0.1583204
6.0,2,57.98,0.2149701
5.67,2,33.24,0.3354272
2.7,2,41.97,0.19834095
10.83,2,169.98,0.2223214
6.3,2,49.98,0.2222068
4.0,2,119.99,0.1453095
0.13,2,21.98,0.32135925
1.67,2,27.98,0.3334921
1.3,2,38.97,0.3665914
1.33,3,329.97,0.15556910000000002
5.77,4,62.96,0.5
5.3,2,143.88,0.166689
6.9,2,35.98,0.17944605
5.77,4,57.96,0.5
0.13,3,38.97,0.36107713333
1.77,2,40.98,0.3843928
6.1,2,74.98,0.29260875
6.83,3,229.95,0.1480029
1.7,2,23.98,0.3335239
1.03,2,19.98,0.18744785
4.37,3,186.95,0.19498243333
6.2,2,767.98,0.2066158
0.97,2,23.98,0.3335239
0.3,2,24.98,0.37486965
5.77,3,42.97,0.5
10.67,2,23.98,0.16094765
7.27,2,56.97,0.17277725
0.4,2,28.98,0.37259375
4.8,3,70.97,0.22222573333
4.1,3,70.97,0.2197989
3.0,2,47.98,0.15120675
1.8,5,77.94,0.37807434
1.47,2,27.98,0.3334921
1.67,3,29.97,0.1668057
1.77,2,40.98,0.3843928
0.9,2,130.64,0.1440739
1.33,2,47.98,0.1738894
0.03,2,20.97,0.18744415
6.57,2,88.4,0.33326625
5.93,2,98.51,0.1405219
4.9,2,14.99,0.16675929999999994
1.53,2,39.88,0.15489305
5.7,2,44.32,0.5
1.9,2,17.98,0.3335835
8.5,2,35.88,0.14637715
10.73,2,43.98,0.16672979999999998
0.47,3,38.97,0.3473145
12.07,2,27.98,0.1765745
6.97,2,61.98,0.16210475
5.77,2,14.98,0.25
0.3,2,21.98,0.3029594
2.9,2,267.49,0.39140815
2.87,2,14.98,0.16677785
0.2,2,26.99,0.33341570000000004
2.6,2,199.98,0.148565
5.43,2,72.98,0.163822
6.6,2,71.98,0.3077515
10.6,2,90.92,0.2417766
0.13,4,36.97,0.17789636667
5.77,4,62.96,0.5
1.4,2,23.98,0.3097053
1.17,2,18.98,0.16674605
5.7,2,22.16,0.5
8.97,2,109.98,0.2222068
4.6,2,92.98,0.1718178
0.23,2,154.48,0.18061145
0.03,2,66.88,0.17350225
0.27,2,29.98,0.285851
8.13,2,204.98,0.2078595
10.37,2,167.1,0.33335990000000004
0.13,2,30.98,0.1667094
5.77,3,45.97,0.5
5.73,3,146.86,0.19708306667
0.93,2,19.98,0.18744785
3.17,2,43.98,0.16670635
3.37,2,194.98,0.1646987
6.97,2,44.2,0.3333333
5.77,2,39.98,0.5
0.07,2,24.98,0.37486965
1.8,3,42.97,0.39614736666999995
1.17,2,289.98,0.2485235
6.67,2,21.98,0.16674075
4.03,4,239.94,0.188779675
2.4,2,67.5,0.375
0.4,2,19.98,0.18744785
3.07,3,84.97,0.1760072
0.93,2,23.98,0.18744415
6.07,4,137.95,0.158557325
0.97,2,51.98,0.36365435
0.57,2,28.98,0.374892
6.33,2,43.09,0.15909089999999998
10.07,2,86.97,0.15610445
6.1,4,74.95,0.4362552
6.2,2,79.98,0.2453293
6.87,2,28.98,0.17944605
0.13,2,39.98,0.33345545
1.67,2,43.98,0.16670635
1.37,2,122.31,0.24427895
2.17,2,288.24,0.235316
9.73,2,229.98,0.2000139
0.23,2,49.01,0.1449513
5.7,8,177.28,0.5
11.83,2,131.97,0.1601005
13.03,2,179.97,0.20787035
1.47,2,35.98,0.33348725
1.9,2,38.22,0.354182
6.1,2,64.98,0.2073737
0.83,5,124.64,0.17312738
8.23,4,229.86,0.1892281
5.53,3,40.97,0.33333333333
0.87,2,24.98,0.35422570000000003
1.97,2,88.13,0.1690503
0.97,2,51.98,0.36365435
0.73,2,108.98,0.15828475
6.2,2,182.94,0.20689570000000004
0.13,2,32.98,0.28222095
0.3,2,28.98,0.37259375
0.03,2,42.98,0.25839705
3.73,2,317.49,0.20519575
1.67,2,39.78,0.14430545
10.63,2,55.68,0.33340575
5.77,5,70.95,0.4
5.4,2,69.98,0.1454883
7.67,2,82.71,0.2127905
6.0,2,46.98,0.24194475
5.77,2,19.98,0.5
6.3,2,41.94,0.14637715
2.33,2,82.88,0.1416415
5.77,2,27.98,0.5
2.8,2,71.03,0.22863385
4.77,2,85.96,0.16668055
6.5,2,132.62,0.19301185
1.77,2,40.98,0.3843928
9.07,2,239.98,0.225821
6.2,2,299.98,0.14286529999999995
5.97,3,100.95,0.313648
8.37,3,275.96,0.16936396667
6.47,2,36.94,0.14236729999999995
5.67,2,194.98,0.16470675
5.9,3,70.93,0.30397966667
6.57,2,66.29,0.33335845
2.77,2,75.94,0.14285715
1.8,2,28.98,0.4118166
5.23,2,81.47,0.1487736
6.1,2,51.98,0.18596465
1.47,2,27.98,0.3334921
0.97,2,51.98,0.36365435
0.27,7,220.87,0.2381517
6.27,3,319.88,0.15874623333
5.77,3,29.97,0.5
6.23,2,13.99,0.30084959999999994
2.3,2,38.98,0.2062469
4.07,2,46.72,0.1535256
1.47,2,23.98,0.3335239
2.53,2,22.98,0.18744785
0.07,2,28.98,0.374892
11.37,4,103.86,0.16670745
1.63,2,39.41,0.251605
6.83,5,257.93,0.2464898
5.63,2,28.98,0.1945525
5.77,2,19.98,0.5
6.4,2,134.49,0.14665705
6.3,2,50.64,0.15025575
1.8,2,28.98,0.4118166
3.73,2,43.98,0.1500375
6.73,2,107.97,0.15387575
6.2,2,79.98,0.2453293
0.2,2,111.96,0.1791439
1.8,2,28.98,0.4118166
9.23,2,86.97,0.15463785
2.5,2,69.98,0.1713937
1.5,2,34.98,0.16674935
5.77,2,37.98,0.5
5.4,2,127.98,0.15411305
6.13,2,26.98,0.19591115
0.03,2,23.98,0.37486595
7.13,2,52.98,0.19171445
0.03,2,136.1,0.2173663
5.77,3,57.97,0.5
5.77,2,39.98,0.5
5.17,3,343.96,0.16666666667000002
5.77,3,44.97,0.5
0.3,2,39.98,0.30964245
5.7,6,132.96,0.5
5.43,3,98.97,0.19852113333000002
1.4,2,24.98,0.35422570000000003
2.17,2,76.88,0.1608755
0.73,2,215.97,0.1623059
3.07,2,53.41,0.14283395
2.13,2,199.99,0.3548502
7.13,2,87.98,0.3749645
0.8,2,19.98,0.1668057
6.73,2,79.98,0.2453293
5.7,2,44.32,0.5
5.77,3,34.97,0.5
5.7,2,22.16,0.5
10.0,2,43.98,0.3096586
5.7,4,88.64,0.5
10.5,2,79.98,0.2063902
3.53,2,32.99,0.2466317
4.67,3,40.47,0.16676960000000002
6.1,3,93.96,0.26160656667
6.93,2,93.92,0.198383
6.0,2,11.19,0.1643017
1.77,2,40.98,0.3843928
6.27,2,150.96,0.2143823
5.77,7,100.93,0.42857142857
6.1,3,65.98,0.152799
5.9,2,767.98,0.2066158
6.07,2,68.51,0.18948285
6.2,2,79.98,0.2453293
1.13,2,33.98,0.3488771
5.73,2,124.52,0.3333333
4.03,2,57.71,0.15353815
0.97,2,51.98,0.36365435
7.8,2,19.98,0.35419965
3.67,2,76.98,0.22714905
5.53,2,46.18,0.1429893
1.47,2,27.98,0.3334921
6.03,2,99.98,0.1666944
4.03,2,140.97,0.17216555
7.8,2,239.97,0.15992855
10.8,2,316.98,0.2191444
4.27,4,46.46,0.183461825
3.73,2,39.99,0.1667014
5.5,2,66.03,0.1544372
16.53,2,102.96,0.23376385
1.37,2,28.98,0.39341675
8.47,2,93.14,0.1909312
4.4,2,65.98,0.2583014
7.1,2,61.98,0.17564985
5.77,4,65.96,0.5
4.17,2,194.38,0.18155685
6.1,2,29.98,0.4444033
2.6,2,35.98,0.16677785
0.93,2,409.97,0.2291663
5.63,2,296.98,0.24457675
0.73,2,174.98,0.15791135
5.93,2,69.98,0.5
5.13,2,289.97,0.30883045
3.63,3,189.95,0.16666666667000002
7.3,2,693.96,0.17831315
6.3,3,525.96,0.16666666667000002
5.87,2,31.98,0.25
11.7,2,71.97,0.21756405
0.23,2,66.48,0.2287992
3.67,2,59.99,0.5
0.73,4,344.95,0.14449453332999998
1.17,3,208.97,0.19693153333000002
0.9,2,389.97,0.1860176
5.33,4,619.92,0.17301585
5.33,3,449.94,0.16720253332999999
2.2,3,279.97,0.3125078
1.1,2,186.96,0.23133215
0.63,6,486.8,0.15585021667
3.37,3,329.97,0.25
0.87,2,329.96,0.2192071
4.03,2,209.98,0.15997920000000002
1.3,3,246.92,0.2695825
1.17,2,59.98,0.142898
9.5,2,90.96,0.23332445
0.0,2,224.97,0.27916085
7.93,2,351.98,0.2954566
13.03,2,219.98,0.19021295
0.27,5,559.92,0.1951093
9.17,2,360.96,0.1391911
1.1,4,582.93,0.284595125
3.67,2,309.97,0.30556175
3.7,3,389.97,0.1521654
5.63,2,279.97,0.3125078
0.47,2,579.97,0.3333218
5.2,2,319.98,0.25
9.5,3,76.97,0.44587446666999997
5.47,3,799.95,0.16666666667000002
5.0,2,549.96,0.25
4.27,4,1253.78,0.194581825
0.73,2,52.78,0.2953136
0.5,2,23.98,0.29518855
0.73,2,229.95,0.15791965
6.37,2,302.95,0.25
5.4,3,689.94,0.22000426667
2.1,3,189.97,0.2912499
6.27,2,699.94,0.16665870000000002
0.9,3,509.95,0.30691593333
6.4,2,1044.72,0.25
3.4,2,479.96,0.1454437
4.13,2,364.97,0.29651595
4.57,4,654.96,0.25
1.4,3,564.86,0.5
2.4,3,299.98,0.1891775
6.0,2,669.95,0.25
0.03,3,345.88,0.16501583333
3.9,2,226.96,0.26415985
2.83,2,319.98,0.20001
5.2,3,539.97,0.3190468
5.2,2,289.97,0.25
2.8,2,389.97,0.152147
0.87,2,219.98,0.25
6.27,2,149.8,0.2004008
5.87,2,129.98,0.5
4.47,3,334.56,0.20137876667
0.37,2,113.98,0.2953893
9.5,2,29.98,0.16675929999999994
6.3,2,81.98,0.2249075
7.17,2,61.98,0.17564985
10.7,2,54.54,0.15190195
6.13,2,20.98,0.1924557
5.33,2,45.98,0.1812779
5.23,2,39.99,0.1667014
5.67,2,41.97,0.2150776
5.7,2,22.16,0.5
2.6,2,107.49,0.4160157
9.1,2,30.88,0.17703285
6.53,2,64.74,0.2369433
14.8,2,92.98,0.17374625
5.77,4,58.96,0.375
3.33,2,85.97,0.35891105
2.6,2,39.98,0.16677785
2.03,2,60.68,0.1534598
4.63,2,317.5,0.1477425
7.13,2,52.98,0.19171445
6.23,2,40.98,0.16669935
5.57,2,25.98,0.25
0.2,2,40.98,0.3725571
6.2,2,79.98,0.2453293
7.47,3,82.97,0.24163196667
4.57,3,66.96,0.22228043333
0.13,2,35.98,0.33348725
5.77,2,34.98,0.5
5.7,2,44.32,0.5
5.77,4,64.96,0.5
5.17,2,52.99,0.2341379
5.2,2,29.99,0.2105817
6.63,2,73.97,0.15850255
3.17,2,151.98,0.25
6.4,3,619.95,0.1469108
6.0,2,784.69,0.31521485
0.67,2,204.97,0.15791135
0.9,2,534.96,0.25177
4.7,3,148.33,0.21280603333
0.1,4,159.92,0.261873525
4.97,2,309.98,0.25
5.17,2,11.98,0.25
1.43,3,238.92,0.15704693333
1.4,2,24.98,0.35422570000000003
5.77,4,63.96,0.5
3.13,2,43.98,0.16670635
3.17,2,109.98,0.3768159
0.67,2,339.98,0.3333203
6.3,2,266.97,0.1805395
2.2,2,47.37,0.34536
6.27,2,90.98,0.2152547
2.27,2,33.98,0.33351505
4.83,2,339.97,0.170724
6.33,2,306.97,0.17594305
3.77,2,189.97,0.25
7.3,3,258.37,0.3168943
5.63,2,279.97,0.25
1.53,2,174.98,0.25
1.73,2,374.98,0.3152067
5.63,2,165.87,0.3652780000000001
5.67,2,22.16,0.5
0.33,3,264.98,0.32457245
4.07,2,43.98,0.1852538
0.57,3,643.92,0.1969542
5.3,2,99.77,0.2582939
6.3,2,146.71,0.14285715
7.17,2,40.98,0.27368635
7.63,2,45.1,0.1666667
5.77,2,34.98,0.5
0.43,3,128.95,0.15471243332999998
10.3,2,90.49,0.20647185
0.53,4,459.96,0.26038235
5.17,2,299.97,0.26909165
8.33,2,579.97,0.22899345
3.13,2,339.97,0.23530015
1.97,3,125.95,0.33333333333
3.43,2,749.94,0.15419565
6.2,2,79.98,0.2453293
0.83,5,394.9,0.29698646
0.97,3,126.95,0.23610483333
6.1,2,48.98,0.2050508
1.77,2,23.98,0.3335239
2.87,2,24.98,0.37262555
5.7,2,43.98,0.1500375
5.33,2,229.98,0.16669445
0.73,2,224.98,0.15791135
4.5,2,389.98,0.2916684
4.8,2,79.98,0.5
1.73,2,52.98,0.25
1.43,3,266.93,0.18395986667
5.67,3,369.96,0.5
0.2,3,34.97,0.3733649000000001
5.17,2,139.96,0.17040805
0.93,2,419.96,0.2026865
0.27,2,35.98,0.3303182
2.0,2,24.98,0.35422570000000003
8.2,2,889.95,0.1666725
1.73,4,134.95,0.17362950000000002
3.63,2,82.97,0.29541105
5.73,2,309.98,0.25
0.73,2,364.97,0.15791135
1.53,2,119.96,0.4011574
10.33,2,123.51,0.2224808
1.93,4,219.97,0.30883045
1.57,2,75.98,0.2761719
5.13,2,144.98,0.19781285
6.43,2,21.99,0.3588921
0.67,2,70.52,0.1549387
5.77,2,37.98,0.5
5.2,2,58.52,0.16672225
4.97,2,154.98,0.25
3.17,2,665.9,0.25
7.17,3,429.97,0.20175623333
2.4,3,93.76,0.19687573333
0.73,2,174.98,0.15791135
10.63,2,86.98,0.1868295
3.53,5,261.91,0.14019972
1.1,2,158.98,0.48370845
5.47,2,419.98,0.25
1.3,2,1379.96,0.1734999
5.73,2,436.98,0.14544955
5.9,3,425.83,0.2128158
5.47,2,289.97,0.25
0.73,2,144.97,0.15791135
9.47,3,104.92,0.44646516666999997
2.07,2,279.98,0.2000114
1.87,3,229.98,0.25
4.03,2,144.98,0.25
0.97,2,459.96,0.16101635
0.33,2,284.97,0.16037665
0.33,2,89.98,0.5
5.97,2,304.97,0.25
5.7,2,44.32,0.5
0.13,2,51.98,0.3334188
2.0,2,67.5,0.4279661
5.03,2,43.98,0.16670635
5.47,2,289.97,0.31138505
4.97,2,289.97,0.25
1.97,3,136.96,0.22719003333
5.93,2,51.78,0.2592275
5.77,2,37.98,0.5
1.67,2,39.98,0.363691
7.03,6,570.93,0.19747438333
0.87,2,329.96,0.16037665
6.43,4,116.14,0.187749375
5.77,4,44.96,0.5
5.77,2,32.98,0.5
1.47,2,23.98,0.3335239
5.97,2,75.92,0.14395229999999998
3.6,2,149.99,0.187002
8.27,2,35.88,0.14637715
5.7,2,44.32,0.5
1.13,2,86.96,0.25
5.77,3,44.97,0.5
6.1,2,85.09,0.19701125
9.7,2,198.97,0.21756375
6.57,2,55.97,0.4118201
1.77,2,40.98,0.3843928
2.73,2,58.97,0.15902665
5.77,2,32.98,0.5
6.37,2,19.98,0.2059631
1.77,2,40.98,0.3843928
1.87,2,42.98,0.16670635
2.67,2,66.98,0.2252914
5.87,4,331.76,0.16667715
6.2,2,29.98,0.25012510000000004
2.03,2,33.3,0.35435775
5.47,2,79.98,0.17757285
0.17,2,105.7,0.17745165
5.77,2,19.98,0.5
5.77,2,14.98,0.25
5.77,5,82.95,0.5
6.1,2,49.99,0.1666944
3.67,2,41.98,0.14637715
5.83,2,54.76,0.15792105
6.13,2,99.98,0.21469825
5.63,2,22.98,0.16678775
9.93,2,47.85,0.1999194
1.47,2,27.98,0.3334921
10.27,2,39.98,0.18747395
9.5,2,668.88,0.2222222
5.77,2,34.96,0.21431975
0.03,2,23.98,0.37486595
8.93,2,41.94,0.14637715
5.5,3,59.97,0.15993949999999998
4.6,2,429.97,0.31522095
4.8,2,1365.66,0.30518185
5.13,2,629.95,0.3333393
6.3,2,189.97,0.16782835
3.13,2,125.86,0.16274435
5.4,3,411.95,0.16666666667000002
4.1,3,219.97,0.25
4.9,2,489.96,0.3333393
5.73,3,205.9,0.2380189
4.8,2,136.98,0.25
7.3,2,74.96,0.4639039000000001
2.9,2,304.97,0.25
4.47,3,564.96,0.19333546666999998
1.7,2,98.96,0.18980135
3.73,3,459.94,0.24167513333
7.1,2,142.98,0.25
0.9,2,419.96,0.231795
3.47,2,219.98,0.1423754
3.27,4,664.96,0.1673122
4.37,2,1639.97,0.25
0.0,3,596.95,0.15979970000000002
7.5,3,94.38,0.18308503333
2.57,2,324.97,0.25
5.77,3,44.97,0.5
3.93,2,69.99,0.28574340000000004
4.97,2,349.97,0.2934622
5.77,2,27.98,0.5
7.13,3,102.96,0.16320046667000002
5.83,2,154.92,0.25189995
6.3,2,266.97,0.38936995
4.6,2,179.98,0.2741864
2.77,2,19.98,0.2058477
6.13,2,61.97,0.25
1.77,2,239.98,0.2381104
0.93,2,539.97,0.219295
1.17,2,19.98,0.18744785
8.37,2,192.59,0.22024395
5.2,2,419.97,0.25
2.17,2,28.98,0.4427789000000001
2.83,2,24.98,0.37262555
4.5,2,329.96,0.2499795
3.57,3,689.95,0.30645525
0.93,2,279.97,0.33335555
0.73,2,314.97,0.19495115
2.67,2,162.98,0.25
0.57,7,241.43,0.16915481429
1.2,2,124.96,0.4091343
0.93,2,379.97,0.2318848
2.9,4,959.94,0.31316125
0.93,2,339.97,0.18979015
3.77,2,29.37,0.25
0.57,2,179.98,0.3207533
0.9,2,289.04,0.1643431
2.9,2,154.98,0.29540495
2.0,2,189.97,0.16669445
5.63,2,639.96,0.25
5.0,2,159.98,0.16659720000000006
2.67,2,394.86,0.142693
2.23,3,126.97,0.27384776667
6.63,3,125.91,0.18172376666999998
5.9,2,90.96,0.16271405
4.9,2,339.98,0.25
0.97,2,359.96,0.16037665
4.5,2,289.97,0.25
5.87,2,65.78,0.1390691
2.97,2,65.98,0.152799
0.9,7,649.85,0.30265538333
4.3,2,51.35,0.20554115
10.2,2,36.98,0.18747395
9.83,2,50.2,0.18107825
0.9,2,345.96,0.22369145
5.77,2,399.97,0.31522175
11.13,2,36.42,0.16679245
8.97,2,206.69,0.21219195
0.43,2,233.57,0.25665715
4.57,4,619.95,0.2142789
4.37,2,39.98,0.16528575
4.33,5,103.95,0.2042781
2.47,2,34.98,0.17944605
2.5,2,110.98,0.25
5.4,2,349.97,0.31520479999999995
6.03,2,79.98,0.1667014
0.73,2,214.98,0.15791135
5.17,2,59.99,0.2366713
8.5,2,165.97,0.1570311
5.63,2,35.96,0.25
0.3,2,219.98,0.25
0.73,2,144.97,0.21347925
5.77,2,229.97,0.30556175
1.53,2,767.42,0.15965195
6.2,2,409.97,0.25
5.67,2,289.97,0.25
1.67,2,123.96,0.29238365
5.4,2,289.97,0.25
2.8,2,239.97,0.26667945
5.77,2,39.98,0.5
5.67,3,33.24,0.5
2.6,2,107.49,0.4160157
8.03,2,79.98,0.183711
3.1,2,51.98,0.2552797
3.37,2,149.98,0.19446545
7.33,3,32.97,0.3452139333300001
6.2,2,85.97,0.1893376
5.13,2,129.98,0.166688
0.93,2,309.98,0.1666611
6.23,2,36.96,0.5
2.4,3,199.98,0.1489488
7.07,2,519.96,0.25
2.23,4,589.95,0.16666666667000002
0.83,2,329.98,0.1951118
6.8,2,113.98,0.1797955
0.73,2,164.97,0.15791135
10.57,2,43.98,0.2843039
9.13,5,352.24,0.1649308
4.63,2,79.99,0.2727521
9.1,2,27.98,0.2264318
2.03,2,315.95,0.2954463
2.03,2,65.98,0.20623505
0.97,2,29.97,0.148677
9.33,2,225.13,0.21135215
1.2,3,32.97,0.32541413333
6.33,2,69.98,0.2391824
5.4,2,139.98,0.5
0.8,5,829.92,0.162180825
4.0,2,29.98,0.17789995
0.9,2,28.98,0.3541939
5.47,2,289.97,0.25
2.73,2,22.98,0.2058477
5.77,2,19.98,0.5
0.13,3,53.97,0.35961623333000003
1.77,2,40.98,0.40279265
1.27,2,30.98,0.1667094
2.13,3,92.95,0.1613697
5.77,3,47.97,0.5
6.3,2,100.97,0.2053986
5.0,2,289.97,0.25
6.57,2,44.2,0.33323275
5.77,3,55.97,0.5
5.23,2,169.94,0.1439127
1.77,2,40.98,0.40279265
6.57,2,92.98,0.2384432
2.9,2,19.98,0.2058477
5.1,3,223.84,0.14775645
3.57,2,199.99,0.2857245
6.9,2,70.96,0.16508045
2.87,2,14.98,0.16677785
11.13,2,29.98,0.16675929999999994
12.73,2,133.98,0.21770125
6.9,2,44.98,0.17944605
1.03,2,19.98,0.2058477
7.1,2,61.98,0.17564985
0.4,2,28.98,0.3541939
0.13,2,39.98,0.33345545
5.47,2,43.22,0.4313414
9.8,2,169.98,0.2223214
16.57,3,47.81,0.18230223333
5.77,2,34.98,0.5
6.33,2,96.97,0.1446335
1.8,2,111.98,0.191305
2.9,2,44.98,0.39338675
2.83,2,72.29,0.2256319
1.3,3,33.97,0.24839583333
6.03,2,389.97,0.28571685
3.07,2,259.98,0.2000123
0.93,2,359.98,0.22221975
0.73,2,174.98,0.15791135
2.17,3,262.97,0.16666666667000002
1.1,2,64.97,0.4583007000000001
3.3,5,639.93,0.24000320000000006
5.0,2,349.97,0.25
0.93,2,399.98,0.20154645
0.73,5,387.24,0.21815944
0.1,3,132.95,0.22505996667
4.97,2,589.95,0.31730325
1.0,2,279.97,0.2014765
0.9,2,111.96,0.1743776
2.83,2,359.96,0.1768784
1.23,2,61.99,0.25
3.63,2,69.98,0.30006
4.37,2,184.98,0.27376645
3.67,2,309.97,0.30556175
2.4,2,665.96,0.29543220000000003
4.97,3,639.94,0.2430426
4.73,2,91.94,0.1995088
2.03,2,159.97,0.25
4.57,2,419.98,0.25
5.77,2,100.49,0.25
3.13,2,359.96,0.30553995
3.4,3,494.97,0.33333333333
9.87,2,42.98,0.2501099
6.03,6,1320.88,0.17660248333
0.07,2,574.95,0.1458394
6.57,3,716.95,0.2155364
5.0,3,260.45,0.20800883333
1.23,5,606.95,0.27829403333
1.63,2,27.98,0.40367725
5.77,4,69.96,0.5
5.2,2,299.97,0.30767975
4.73,3,244.89,0.25548493333
5.67,2,148.93,0.30139195
10.1,2,39.91,0.16002825
4.83,3,499.95,0.16669445
