R,F,M,C
15.87,2,78.67,0.0
6.33,2,239.98,0.13634295
0.7,3,499.93,0.01389003333
9.07,5,371.62,0.0
1.2,2,26.93,0.0
4.13,2,119.97,0.0
2.27,2,96.96,0.2815943
7.8,2,102.31,0.0
6.87,2,299.98,0.25
0.63,3,98.37,0.0
6.7,2,51.68,0.0
13.57,2,89.98,0.0
6.4,3,125.93,0.10870123333
1.9,2,279.96,0.16669445
5.43,3,61.98,0.06666666667
1.5,2,34.97,0.25
5.2,2,694.65,0.34412695
10.07,2,25.98,0.0
3.23,6,240.2,0.0
0.83,2,162.27,0.0
15.8,2,113.23,0.0
11.23,3,80.07,0.0
1.57,2,269.89,0.0
3.93,2,88.32,0.0
0.63,2,61.48,0.0
8.57,3,56.61,0.0
11.47,2,97.05,0.0
10.13,2,287.2,0.0
4.83,4,437.96,0.067214525
15.83,2,13.59,0.0
7.87,2,16.48,0.0
0.53,4,274.0,0.0
5.13,3,38.38,0.0
8.47,2,102.97,0.0237572
11.87,2,31.25,0.0
16.23,2,46.86,0.0
9.47,3,353.9,0.0544455
11.27,2,119.15,0.0
13.9,2,15.57,0.0
3.27,2,107.35,0.0
9.6,2,219.06,0.0
6.13,2,60.61,0.0
14.9,2,37.98,0.0
14.17,3,196.94,0.0
11.93,3,400.95,0.0697677
15.03,2,45.7,0.0
0.63,2,103.98,0.0
7.7,3,170.5,0.0
9.43,2,75.18,0.0
3.17,3,569.96,0.16666666667000002
11.77,2,65.98,0.0
0.3,2,481.85,0.0251358
3.57,2,489.98,0.06520455
2.9,2,171.96,0.0
10.9,2,38.88,0.0
0.73,3,203.23,0.0
13.77,2,111.09,0.0
2.57,2,79.99,0.0
10.57,2,38.98,0.0
3.17,3,479.96,0.0768935
2.43,3,1109.97,0.01587336667
2.03,2,70.94,0.0
3.97,4,142.93,0.109605375
5.97,2,94.37,0.0
3.1,7,137.89,0.0
9.27,2,51.75,0.0
6.13,2,53.98,0.0
4.43,2,11.98,0.04483285
8.47,2,45.0,0.0
10.4,2,333.96,0.0
9.83,4,919.59,0.0
11.9,2,110.75,0.0
12.8,2,35.48,0.0
13.2,2,19.86,0.0
11.2,2,224.42,0.0
5.53,2,289.97,0.2812539
5.6,4,683.94,0.058974475
5.97,2,193.9,0.0
12.17,3,61.96,0.0
1.57,2,171.34,0.0
11.83,2,139.3,0.0
16.33,2,82.32,0.0
16.87,2,68.23,0.0
7.07,3,215.97,0.0
4.6,3,309.97,0.0
10.43,3,38.97,0.0
9.7,2,287.05,0.0
2.8,2,131.98,0.0
5.77,2,59.98,0.2105817
9.47,2,59.98,0.0
6.8,3,42.31,0.0
1.07,2,62.98,0.0
-0.03,2,18.99,0.0
4.07,2,45.98,0.0
5.5,2,113.96,0.0
16.97,2,657.95,0.0
5.17,3,106.97,0.0
0.37,2,41.98,0.0
15.1,2,30.22,0.0
10.57,2,47.98,0.0
5.73,3,431.94,0.0
2.47,2,113.07,0.0
5.27,3,627.94,0.0
13.93,2,161.94,0.0
1.73,2,37.98,0.0
11.5,2,59.98,0.0
16.7,2,79.06,0.0
1.53,2,173.47,0.1031034
3.27,3,709.94,0.12799146667000003
6.57,2,31.7,0.0
5.83,2,64.68,0.0
14.17,2,37.94,0.0
0.73,12,468.72,0.0
16.7,2,117.18,0.0
1.1,4,56.43,0.0
7.47,2,73.55,0.0
12.27,2,72.97,0.0
8.33,2,96.24,0.0
10.87,2,75.89,0.0
9.7,3,66.58,0.0
5.43,3,751.42,0.0
8.57,2,54.3,0.0
15.93,2,245.98,0.0
14.13,3,100.94,0.0
6.2,2,344.98,0.0
10.03,2,429.97,0.0
15.43,2,36.97,0.0
8.8,2,65.06,0.0
3.53,2,148.96,0.0
13.1,2,107.67,0.0
6.67,2,29.24,0.0
6.17,2,14.99,0.2501251
4.3,6,132.2,0.0
4.8,3,796.39,0.1969693
1.9,2,59.98,0.0473316
8.23,2,49.97,0.0
2.8,3,137.2,0.0
5.97,2,37.48,0.0
7.47,5,231.84,0.0
0.3,2,439.96,0.1691667
8.33,2,46.68,0.0
15.97,2,43.98,0.0
7.7,2,19.98,0.0
4.03,2,97.98,0.0
5.93,3,289.87,0.0
16.33,2,65.97,0.0
9.33,2,41.94,0.0
3.33,2,209.98,0.1250104
10.87,26,2010.08,0.0
7.07,2,53.49,0.0
7.0,2,53.98,0.0
0.93,2,90.84,0.0
6.77,2,491.96,0.0
7.57,3,160.97,0.0
10.57,2,41.28,0.0
7.13,5,329.31,0.0
5.73,2,131.97,0.1316394
16.0,2,61.98,0.0
1.07,2,30.88,0.0
4.87,3,133.95,0.12885413332999998
6.1,2,229.96,0.0
6.7,3,224.86,0.0302798
6.7,2,243.47,0.0
8.23,10,353.2,0.0
15.8,2,64.99,0.0
13.7,2,128.67,0.0
10.23,3,98.85,0.0
9.63,2,14.98,0.3330241
8.47,2,44.26,0.0
11.03,4,789.15,0.0
16.67,3,93.99,0.0
6.5,2,199.96,0.0
7.1,2,14.98,0.0
15.7,2,103.29,0.0
7.9,2,92.97,0.0
9.4,4,145.35,0.0
4.73,2,149.98,0.0
2.6,2,46.68,0.0
0.6,2,98.62,0.0
14.17,2,38.33,0.0
0.2,2,26.97,0.0
1.67,3,272.93,0.013484266669999998
2.13,2,104.98,0.0454597
5.63,2,183.95,0.09753675
7.17,2,27.88,0.0
1.8,2,20.43,0.0
10.33,2,62.98,0.0
16.97,2,77.33,0.0
8.37,4,116.97,0.0
6.13,2,75.93,0.0
11.93,2,159.98,0.0
15.33,2,73.25,0.0
2.33,2,429.98,0.0908681
7.13,2,149.97,0.3055679
11.67,4,1468.44,0.0
8.23,2,49.57,0.0
1.6,2,164.98,0.0
0.73,4,404.95,0.106735
6.0,2,23.65,0.0
15.83,2,64.99,0.0
11.57,2,44.5,0.0
1.23,2,204.5,0.0
3.17,3,149.98,0.0
3.33,2,17.98,0.0
6.8,2,139.98,0.1250156
6.77,2,63.98,0.0
10.97,2,88.64,0.0
13.37,2,60.71,0.0
9.53,2,46.7,0.0
2.97,2,46.96,0.0
7.17,2,194.94,0.0
12.6,2,156.98,0.0
13.97,2,291.94,0.0
7.63,3,65.97,0.0
14.13,4,54.45,0.0
5.03,2,65.98,0.0
7.73,2,44.04,0.0
7.3,3,43.36,0.0
1.1,2,389.96,0.0569534
14.07,2,64.34,0.0
12.8,3,69.47,0.0
8.5,2,92.77,0.0
10.53,3,138.11,0.0
12.7,2,25.72,0.0
16.23,2,89.71,0.0
6.0,2,36.11,0.0
0.07,2,112.0,0.0
0.5,3,57.02,0.0
3.83,3,95.97,0.0
10.87,2,54.83,0.0
3.0,2,700.87,0.0
9.47,80,1249.83,0.0
6.47,4,80.96,0.0
1.5,2,31.47,0.25
12.77,2,67.38,0.0
8.87,2,53.77,0.0
0.57,3,177.98,0.0
2.23,2,379.96,0.0
9.67,3,242.43,0.0
4.23,2,128.89,0.1348189
11.77,2,9.23,0.0
4.6,2,279.98,0.0
0.43,2,329.95,0.2962834
1.9,4,45.78,0.0
8.13,2,196.9,0.0
10.63,2,439.95,0.07576675
13.03,2,207.58,0.0
2.8,2,309.97,0.15881545
4.23,2,69.99,0.5
6.2,3,912.98,0.043475633330000006
6.2,2,40.98,0.0
16.57,2,113.32,0.0
6.4,2,449.96,0.07143265
13.03,2,57.96,0.0
14.7,2,100.2,0.0
1.9,2,53.98,0.0
5.17,2,79.8,0.08333335
14.6,2,137.98,0.0
1.2,2,81.12,0.0
14.8,2,110.51,0.0
16.63,2,483.84,0.0
0.1,2,28.21,0.0
2.17,2,157.02,0.0
6.4,2,36.98,0.0
11.07,2,184.39,0.0
0.87,4,168.95,0.0
5.03,2,209.94,0.0
12.63,2,21.31,0.0
13.1,2,28.45,0.0
5.2,3,79.97,0.0
1.93,3,130.37,0.0769762
0.1,2,75.18,0.02749925
11.3,2,33.57,0.0
4.0,2,65.98,0.0
11.1,2,59.22,0.0
8.0,2,59.98,0.0
11.33,2,61.57,0.0
5.27,2,59.98,0.0
5.23,3,101.97,0.0
7.67,2,252.88,0.0
5.07,2,202.94,0.0
1.97,2,74.95,0.0
4.27,3,403.96,0.02381123333
1.9,2,259.98,0.0
13.47,2,80.77,0.0
4.5,2,26.98,0.0
8.47,2,188.8,0.0
11.2,2,211.3,0.0
4.27,2,479.98,0.0
2.03,3,17.64,0.0
0.67,2,52.32,0.0
4.2,2,46.15,0.0237849
12.93,2,167.94,0.0
10.93,3,173.24,0.0
3.6,2,140.97,0.02381435
15.4,3,419.97,0.0
9.17,2,62.64,0.0
3.13,2,116.38,0.0
1.6,2,279.99,0.0
7.37,2,97.44,0.0
15.23,2,20.6,0.0
9.37,4,186.51,0.0
15.5,2,90.98,0.0
7.4,2,58.62,0.0
12.13,6,281.99,0.0
7.6,2,145.47,0.0
11.3,2,34.23,0.0
14.3,2,46.33,0.0
11.73,2,39.97,0.04548635
11.53,2,24.92,0.0
13.87,2,316.96,0.0
4.43,5,513.76,0.0
13.2,2,165.98,0.0
0.83,2,107.98,0.0
1.67,2,425.97,0.0
2.03,6,122.84,0.0303134
6.33,2,179.97,0.0384734
5.67,3,35.97,0.0
3.17,2,61.46,0.0
9.2,2,31.98,0.0
9.53,3,380.97,0.0
5.53,2,219.97,0.02381235
3.37,2,134.05,0.0
15.67,2,37.97,0.0
5.67,2,83.14,0.0
6.7,2,202.93,0.0
3.17,2,53.55,0.04851605
7.2,2,86.75,0.0
3.47,2,85.97,0.0
1.53,4,263.93,0.022739425
6.0,2,42.89,0.0
1.1,2,18.99,0.0
6.33,2,99.98,0.0
2.83,2,39.98,0.0
10.87,2,61.36,0.0
5.77,2,189.98,0.0
2.3,2,63.98,0.0238166
11.67,2,67.12,0.0
14.73,2,23.74,0.0
1.6,2,43.79,0.0
5.1,2,155.34,0.0
1.3,2,197.5,0.0
0.43,2,268.96,0.0
14.93,2,34.43,0.0
5.5,2,45.37,0.0
0.23,2,33.98,0.0
0.1,2,41.98,0.0
7.47,4,42.34,0.0
3.8,2,53.23,0.02902785
3.2,2,109.97,0.0
0.97,2,421.9,0.0
3.8,2,40.04,0.0
10.37,2,39.98,0.0
4.4,2,62.29,0.0
1.2,2,113.9,0.10550025
5.8,2,289.98,0.0454573
10.47,5,310.46,0.0
0.43,2,99.98,0.02381235
13.5,2,37.98,0.0
4.07,2,303.97,0.0
4.03,2,99.98,0.02381235
1.17,2,112.97,0.03967455
8.97,3,117.48,0.0
8.07,2,468.0,0.0
0.27,2,41.46,0.0844651
6.53,2,51.79,0.0
2.7,2,24.99,0.0
6.53,2,40.98,0.06526105
13.3,2,181.05,0.0
4.83,2,254.58,0.0
2.27,2,91.47,0.0
13.27,2,184.91,0.0
6.07,3,186.14,0.03033773333
4.6,2,42.22,0.0
9.3,2,61.4,0.0
3.63,2,305.93,0.01143435
15.07,2,89.97,0.03704845
7.03,2,38.97,0.0
0.47,4,76.96,0.0
16.93,2,79.98,0.0
2.27,3,100.95,0.03030853333
13.17,3,43.88,0.0
6.63,2,54.48,0.0
3.6,2,239.97,0.16669445
8.63,3,51.97,0.0
6.47,2,299.98,0.1111177
7.63,3,152.57,0.04979773333
5.87,3,417.95,0.0
3.87,2,77.97,0.0
6.67,2,174.98,0.11446885
3.67,2,59.99,0.5
3.27,2,17.98,0.0
0.03,10,196.89,0.0
5.77,2,474.22,0.03040795
5.87,2,177.32,0.0
4.0,2,113.98,0.0
6.17,2,275.03,0.0
13.3,2,183.34,0.0
10.93,3,150.56,0.0502144
0.87,2,545.96,0.22222265
8.83,2,66.47,0.0
6.83,2,173.96,0.02375565
1.87,2,173.98,0.0454219
8.73,2,33.97,0.0
8.03,2,96.97,0.0
5.9,2,25.9,0.0
7.0,2,117.98,0.0
6.3,2,424.78,0.0
11.7,2,87.92,0.0
0.8,3,253.96,0.0434863
1.8,2,159.0,0.0
2.47,2,24.26,0.0
13.17,3,434.58,0.0
9.83,2,50.2,0.0
0.37,2,28.98,0.374892
9.8,3,65.97,0.0
10.43,2,27.07,0.0
16.1,2,185.16,0.0203537
0.23,9,1592.85,0.15633092222
1.5,2,234.98,0.0
3.7,2,39.98,0.0
11.27,5,188.93,0.0
5.33,2,14.99,0.0
1.47,3,57.84,0.0
10.77,2,36.85,0.0
7.1,2,63.32,0.0
2.07,2,47.98,0.0454683
1.3,2,159.98,0.0
0.4,2,33.05,0.0
2.47,2,23.84,0.0
4.1,2,23.99,0.0
8.2,2,43.98,0.0
6.57,2,247.98,0.0
8.5,2,74.38,0.0
0.33,2,35.09,0.0
16.5,2,69.98,0.04546635
13.43,2,59.96,0.0
8.9,2,52.58,0.0
1.43,6,285.87,0.0
0.7,3,664.95,0.20336865
1.37,2,82.97,0.0663077
5.33,2,26.53,0.0
5.6,3,135.13,0.0
6.67,2,399.96,0.0
13.3,2,85.56,0.0
8.3,4,53.43,0.0
6.17,2,39.98,0.0
11.1,3,65.38,0.0
3.87,2,14.98,0.0
9.97,2,25.48,0.02382575
15.23,2,96.05,0.0
14.07,3,191.29,0.0
5.1,2,213.97,0.04717575
4.5,2,213.97,0.06243765
5.9,3,417.95,0.0
4.6,2,47.83,0.0
15.27,2,109.18,0.0
9.43,2,279.98,0.0
3.4,2,388.99,0.0
1.3,2,128.98,0.0
16.03,2,157.52,0.0
15.3,3,83.29,0.0
5.57,2,84.23,0.0
5.83,2,287.96,0.0
4.87,2,39.98,0.0
10.1,2,31.24,0.0
1.97,2,71.55,0.0
3.8,2,307.97,0.03125195
12.8,2,41.81,0.0
3.13,3,403.96,0.0
5.2,2,240.98,0.0
9.23,2,86.97,0.0
7.07,3,227.67,0.20477446667
7.2,2,62.97,0.0
4.97,2,99.98,0.0
12.87,3,168.97,0.0
8.5,2,55.97,0.0
0.57,2,600.42,0.0
16.5,2,128.9,0.0
4.83,3,73.99,0.0
14.03,2,48.02,0.0
15.67,2,114.98,0.0
15.33,2,82.77,0.0
6.2,2,65.7,0.0
9.53,2,25.98,0.0
9.43,2,84.2,0.02378255
4.77,2,289.97,0.0
6.33,2,299.98,0.117654
0.8,2,62.99,0.0
8.0,2,140.97,0.01219765
3.3,3,768.44,0.0
0.5,2,91.96,0.0
1.23,3,45.97,0.04349716667
16.67,3,79.68,0.0
3.33,3,150.72,0.0049413333299999996
5.37,3,122.97,0.0303074
10.0,2,61.5,0.0
2.77,2,149.98,0.0
10.47,2,33.35,0.0
2.57,2,63.09,0.0
15.6,2,25.98,0.0
12.97,4,233.93,0.051250725
9.0,3,125.97,0.0
1.93,2,52.56,0.0
1.8,2,30.08,0.0
3.57,2,259.98,0.03571685
7.67,3,399.97,0.0
3.83,2,213.97,0.0
3.03,2,66.76,0.0
9.07,2,69.98,0.0
4.47,4,118.96,0.0
14.0,2,61.97,0.0
0.03,2,99.99,0.0909174
16.5,2,58.61,0.0
12.43,2,72.55,0.0
3.93,2,85.97,0.0
15.9,2,220.82,0.0
3.5,3,174.97,0.0
2.03,2,55.97,0.0
9.43,2,115.42,0.0
7.9,2,43.96,0.0
5.87,2,39.98,0.0
8.53,2,869.97,0.0
6.03,4,657.93,0.0
6.9,2,239.98,0.0
11.1,2,43.68,0.0
1.9,2,53.8,0.0
9.23,2,43.97,0.0
5.63,2,178.06,0.0
10.0,2,67.98,0.0
2.9,2,299.98,0.0
5.43,2,29.95,0.0
7.33,2,30.43,0.0
5.13,2,51.98,0.0
8.6,2,119.98,0.0
3.83,2,144.1,0.0
2.6,2,122.78,0.0
12.47,2,191.96,0.12489395
9.27,2,48.44,0.0
4.03,2,259.98,0.0
14.27,2,63.96,0.0
5.97,2,58.87,0.0453884
6.37,2,36.88,0.0475236
14.93,2,55.38,0.0
7.6,2,253.97,0.0
14.5,2,55.95,0.0
2.57,3,124.96,0.02837483333
16.53,2,58.57,0.0
9.97,2,64.92,0.0
0.33,7,193.6,0.06484344286
12.1,4,369.93,0.0
12.7,2,27.98,0.0
14.8,2,176.97,0.0
12.03,2,162.89,0.0
2.77,2,60.68,0.0
12.93,2,147.67,0.0
2.7,2,76.97,0.0
1.27,2,100.97,0.0
2.83,3,389.97,0.0
11.23,3,242.07,0.01586926667
3.3,2,232.27,0.0
16.03,3,242.93,0.00339823333
5.53,2,29.99,0.2105817
5.27,2,50.98,0.0
3.87,2,30.49,0.0
3.47,2,263.97,0.0
2.07,2,59.98,0.0238166
11.3,2,87.96,0.0
8.77,2,62.81,0.0
4.6,2,260.27,0.0
9.1,2,48.95,0.0
2.07,2,128.98,0.0
16.83,2,121.11,0.0
5.53,2,54.27,0.0750395
0.13,2,91.98,0.02381235
5.97,2,589.98,0.0
6.7,2,481.99,0.0145631
2.3,2,23.2,0.0
8.83,2,44.0,0.0
15.5,2,281.98,0.0
4.73,2,275.05,0.0
1.5,2,67.89,0.0
6.9,2,138.0,0.0
3.57,2,44.48,0.0
2.7,2,87.25,0.0
5.17,2,124.52,0.0
11.83,2,50.77,0.0
13.67,3,48.97,0.0
9.6,3,344.97,0.0
3.77,2,198.97,0.0
4.7,2,70.95,0.0
13.67,4,154.62,0.0
4.07,2,389.97,0.03571685
8.17,2,265.96,0.0
16.03,2,104.98,0.0
4.03,6,49.94,0.0
11.67,2,28.08,0.0
6.07,2,305.44,0.0
12.0,2,47.83,0.0
6.53,2,65.98,0.0
9.97,2,71.4,0.0
3.03,2,41.28,0.0454753
4.6,5,299.88,0.0
1.9,2,99.98,0.1666944
2.47,4,43.95,0.0
15.57,3,276.56,0.01533133333
5.73,2,34.98,0.0
2.27,2,47.65,0.1154113
14.03,2,27.17,0.1053894
5.4,2,38.98,0.08337965
16.5,2,133.1,0.0
6.27,2,249.98,0.0
1.43,2,82.49,0.0
5.6,2,178.96,0.11208305
9.3,2,25.01,0.0
6.27,2,309.46,0.0
1.97,3,111.96,0.0
0.2,3,224.93,0.04100336667
16.2,2,94.95,0.0
1.7,2,49.75,0.0
0.17,2,54.62,0.0
12.1,2,47.98,0.0238166
2.57,2,117.47,0.0
11.13,2,45.55,0.0
6.83,2,239.98,0.0
12.93,2,12.98,0.0
4.4,3,125.97,0.0303122
9.17,2,109.34,0.0
3.8,5,217.07,0.0
0.7,3,124.95,0.0
8.2,2,42.98,0.12885175
5.0,2,62.98,0.0
8.87,2,69.98,0.1522319
6.67,2,102.79,0.0
0.13,2,47.97,0.0
0.3,3,63.96,0.0
12.07,2,59.98,0.0
12.5,2,25.24,0.0
12.5,2,183.47,0.0
12.27,2,166.82,0.0
-0.03,2,279.96,0.06918175
15.63,2,129.94,0.0
2.6,2,149.99,0.0
6.57,2,44.2,0.33323275
6.27,2,268.97,0.0
5.27,4,484.93,0.0550495
4.8,2,103.97,0.0454606
4.03,2,71.97,0.0
0.6,7,1473.19,0.0
15.9,2,173.88,0.0
7.67,2,103.96,0.0
6.57,2,72.61,0.0
5.8,2,51.98,0.0
2.13,2,104.98,0.0
0.97,2,27.98,0.04548635
16.97,2,229.66,0.041841
0.13,2,207.75,0.12115275
12.27,2,54.89,0.0
12.87,2,387.76,0.0
2.27,2,27.98,0.0
5.47,2,145.97,0.0
7.9,2,52.09,0.0
16.4,2,26.46,0.0
3.87,2,73.44,0.0238219
9.93,2,42.4,0.0
11.13,2,109.26,0.0
5.23,2,253.97,0.0
14.13,2,179.96,0.0
4.4,2,196.87,0.0
16.6,2,43.97,0.0
1.33,2,107.05,0.0
16.53,2,78.5,0.0
4.63,3,67.8,0.0
7.53,3,111.98,0.0
14.47,2,54.74,0.0
15.3,2,34.56,0.0
4.7,3,77.62,0.0
3.33,2,60.72,0.0
13.03,2,72.05,0.0
2.4,2,194.98,0.0
8.1,3,60.79,0.0
5.17,2,65.01,0.0
-0.03,6,290.9,0.02488305
16.2,2,84.36,0.0
12.7,3,525.89,0.0
10.57,2,74.95,0.0
3.57,2,795.44,0.0
15.5,2,183.96,0.0
8.77,2,579.98,0.0
15.63,2,310.14,0.03060535
5.77,2,34.98,0.5
1.97,2,170.56,0.0
5.87,2,297.96,0.0
8.97,2,36.94,0.06524105
1.67,2,275.84,0.0
11.67,2,59.98,0.0
10.83,2,439.98,0.0
10.17,2,26.97,0.0
0.17,2,39.98,0.2222068
0.67,2,111.68,0.0
8.1,2,295.43,0.0
11.1,2,56.97,0.0
5.53,2,83.97,0.0
11.6,2,9.12,0.0
3.37,2,170.89,0.0989903
10.63,2,137.52,0.0980905
15.9,3,34.5,0.0
7.63,2,189.98,0.0
11.93,2,48.98,0.0
2.23,2,295.96,0.0
6.2,3,117.95,0.0
6.13,2,61.68,0.0
2.63,2,87.49,0.0
3.53,2,71.48,0.0
5.47,2,39.98,0.0909504
3.33,2,69.98,0.0
2.63,2,135.97,0.0
17.0,3,165.93,0.0
7.17,2,36.94,0.06524105
13.43,2,184.86,0.0
6.07,2,59.98,0.0
10.47,2,43.18,0.0
6.07,2,99.98,0.0833472
6.1,2,51.98,0.0
7.33,2,39.98,0.0
5.0,2,434.98,0.0
4.2,2,287.96,0.03247175
12.4,2,22.8,0.0
9.6,3,152.82,0.0
0.8,2,36.89,0.02011495
6.23,3,407.95,0.0314505
16.87,2,23.42,0.0
4.03,2,113.1,0.0
16.87,2,290.72,0.0
3.87,2,269.98,0.0
5.2,2,39.97,0.0
16.3,2,28.48,0.0
2.27,2,65.67,0.04771655
9.37,2,233.53,0.0
1.2,5,648.88,0.0
6.47,2,49.97,0.0
11.3,2,33.06,0.0
5.97,3,573.28,0.015879833330000002
1.03,2,303.0,0.0
3.0,5,1087.88,0.00676394
6.87,2,49.82,0.0
13.6,2,36.79,0.0
5.37,2,15.5,0.0
4.53,2,115.99,0.0
4.9,2,287.96,0.0
8.77,2,70.98,0.0
12.87,2,249.98,0.05357525
11.9,2,70.12,0.0
3.43,3,129.98,0.0
5.13,2,303.97,0.0
6.9,2,51.98,0.0
4.6,2,139.99,0.0
0.1,5,309.94,0.279415225
15.23,2,163.54,0.0
0.27,2,308.98,0.0
0.27,3,88.52,0.0
6.43,2,279.98,0.0
4.1,3,198.94,0.0
1.63,2,68.44,0.0
9.23,2,89.99,0.0
6.6,2,73.16,0.0369367
11.43,2,27.98,0.0
3.03,2,79.98,0.0454628
7.57,3,134.2,0.0794987
1.1,2,17.98,0.0
4.73,2,87.49,0.0
13.77,4,153.69,0.0
9.0,2,63.75,0.0
3.2,2,72.98,0.0
13.8,3,54.97,0.0
13.8,2,38.4,0.0
11.03,2,72.89,0.0
0.13,15,1428.04,0.00606222667
13.7,2,21.6,0.0
7.5,2,127.98,0.0
2.67,2,68.61,0.0
5.63,2,209.98,0.0
2.1,2,159.98,0.0
6.03,6,407.18,0.0
9.43,2,84.18,0.0
14.87,2,202.45,0.0
2.43,2,76.8,0.0
6.2,2,57.94,0.0
4.33,2,119.97,0.0
6.5,2,86.11,0.0
1.5,6,141.93,0.0
0.53,2,103.78,0.0845544
6.93,2,159.96,0.0
7.97,2,113.31,0.11924805
6.6,2,54.03,0.0
2.03,4,56.91,0.0
5.4,2,65.97,0.0
11.3,2,71.93,0.0
1.87,2,149.98,0.0
2.53,2,43.06,0.0
13.53,2,110.93,0.0
5.77,2,35.98,0.5
11.97,4,359.96,0.0
14.4,2,101.64,0.0
3.43,3,48.3,0.0
7.33,2,87.1,0.0
1.5,2,77.97,0.0
2.87,3,359.88,0.0303122
6.93,2,79.99,0.0
0.57,2,75.98,0.0
0.6,2,92.93,0.02378945
3.87,2,33.98,0.0
10.13,2,19.52,0.0
3.6,3,79.97,0.0
15.97,2,91.92,0.0
2.83,2,295.98,0.09204405
3.8,8,212.87,0.0
11.07,3,163.46,0.0
7.33,2,129.97,0.0684906
1.67,2,65.71,0.0
4.9,2,269.98,0.0
14.57,2,23.74,0.0
15.27,2,194.98,0.0
11.97,3,45.56,0.0
7.87,2,189.98,0.0
2.03,2,33.98,0.0
8.43,2,599.98,0.0
5.27,2,130.96,0.0
4.37,2,71.44,0.0
6.23,3,543.94,0.0444474
5.27,2,308.97,0.0
1.9,2,29.94,0.0
4.1,2,100.95,0.0
0.83,2,43.98,0.0
6.3,2,65.19,0.0
16.03,2,156.56,0.0
2.47,2,166.47,0.0
2.9,4,107.66,0.0
0.27,2,82.84,0.0246053
0.63,2,68.81,0.0
12.1,2,73.96,0.0
2.5,2,80.66,0.0
9.43,2,523.98,0.0
5.77,5,70.95,0.5
6.33,2,35.98,0.1428964
5.4,2,39.98,0.06524575
12.2,2,49.98,0.0
10.9,2,102.82,0.0
2.9,2,58.93,0.1011457
8.97,2,106.98,0.322216
4.27,2,72.0,0.0
15.73,2,311.54,0.0
5.6,2,312.25,0.0
2.63,2,114.17,0.0
1.8,2,328.14,0.0
11.73,2,52.97,0.0
14.47,2,219.84,0.0
8.37,4,62.71,0.0
0.3,5,160.94,0.01818388
12.43,2,32.62,0.0
9.67,2,32.98,0.0
5.8,2,429.97,0.0
5.1,9,573.88,0.05193708889
6.63,2,303.97,0.0
0.43,7,1589.93,0.02397702857
2.6,2,133.97,0.0
0.03,2,48.97,0.0
0.6,2,359.94,0.0098055
9.77,2,64.97,0.0
3.67,2,103.97,0.0
6.3,3,407.96,0.025643
13.27,2,60.23,0.0
1.57,2,19.98,0.0454959
1.7,2,123.96,0.0
0.97,2,62.97,0.0
5.93,2,31.98,0.0
0.07,2,70.6,0.0
0.07,3,120.75,0.0
3.4,2,259.98,0.0
1.63,2,63.98,0.0
6.17,2,472.2,0.0
6.2,2,286.89,0.0
2.63,3,186.89,0.0
4.73,3,38.27,0.0
5.57,2,307.96,0.04717575
3.4,2,82.98,0.02830635
13.43,3,94.96,0.01587636667
9.67,2,78.62,0.11225095
12.57,2,59.98,0.0
2.4,2,30.98,0.0
8.43,2,55.64,0.04552175
6.27,3,27.18,0.0
5.47,2,104.85,0.0775768
4.33,2,279.98,0.0454573
7.6,2,103.43,0.0
5.2,2,58.97,0.0
0.1,3,141.9,0.0963812
6.13,2,119.97,0.0833507
14.43,3,1002.28,0.0
7.5,2,114.98,0.03370345
6.2,2,245.0,0.0
1.07,2,254.98,0.0
16.47,2,19.78,0.0
2.6,2,351.21,0.0
13.27,2,30.18,0.0
12.6,2,37.95,0.0
0.57,2,98.97,0.0
10.33,2,25.98,0.0
3.27,2,289.98,0.0454573
4.73,2,56.71,0.0
0.2,2,159.49,0.0
0.57,3,77.33,0.01590593333
6.2,2,19.98,0.0
1.73,3,98.2,0.0420633
13.9,2,251.28,0.0
15.07,2,391.59,0.0
2.1,2,64.6,0.0
7.43,2,239.98,0.0
16.63,2,144.94,0.0
12.33,2,72.97,0.0
13.4,2,46.39,0.0
14.67,2,136.75,0.0
2.83,3,137.96,0.04348876666999999
10.73,2,59.98,0.0
6.2,2,257.63,0.06521095
12.93,2,31.98,0.0454804
9.93,2,39.98,0.0
16.67,2,105.54,0.0
6.33,2,39.98,0.0
15.83,2,19.8,0.0
5.87,2,29.48,0.0
5.9,2,99.98,0.0454597
3.0,2,239.98,0.0
16.0,2,148.66,0.04545855
3.2,2,121.95,0.0514233
1.03,2,72.81,0.0
17.03,2,56.98,0.0
0.6,4,114.36,0.0
5.63,2,167.96,0.0
5.07,2,51.99,0.0
1.5,2,36.63,0.0
1.5,2,66.98,0.0454683
3.63,2,135.4,0.0
5.77,2,91.97,0.02013005
6.2,2,144.23,0.0
6.63,2,242.98,0.0
11.4,2,56.98,0.0
5.63,2,319.96,0.0
13.3,2,170.63,0.0
1.07,2,109.5,0.02383025
11.97,2,59.55,0.0
3.73,4,147.93,0.0
0.6,3,372.97,0.03448513333
5.73,2,287.96,0.04717575
16.6,2,62.1,0.0
3.27,2,49.31,0.0
5.53,2,29.18,0.0
7.83,3,257.92,0.0
1.23,2,39.78,0.0
16.67,2,47.42,0.0
6.47,2,209.98,0.0
10.77,2,111.15,0.0
2.43,2,89.76,0.0
5.83,2,131.98,0.0
4.13,3,50.87,0.03031556667
9.83,2,60.97,0.040253
